user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
Davit Tsitsishvili,4 years ago,1440507663435,<3 Ed <3,0,false,0,,,,,
Hillfield Strathallan,4 years ago,1440507663437,This guy may be one of the most underrated performers.  Imagine Ed and Dave Matthews performing together.  What a show!,0,false,0,,,,,
swissa85,4 years ago,1440507663440,Impressive.,1,false,0,,,,,
Max Kasem,4 years ago,1440507663442,What a great man!!,0,false,0,,,,,
Vlora Breznica,4 years ago,1440507663444,this is amazing and how he got the audience involved. I love him so much!,0,false,0,,,,,
Marie Biggins,4 years ago,1440507663446,Love him be my husband💖💗💕💓💙💚💙💛💜💓💕💖💗💞💟💰👛💲💵💴💶💷💸💱💱💸💷💶💴💵💲💳💰👛,0,false,0,,,,,
Dillonmcc,4 years ago,1440507663448,"Can someone put the chord progession as well as the 'bass line' somewhere, please, 'cause I'm sorta blind",0,false,0,,,,,
Alison Hase,4 years ago,1440507663451,Pure perfection,0,false,0,,,,,
Sunetra Das,4 years ago,1440507663454,This is my favourite,0,false,0,,,,,
sabine puttins,4 years ago,1440507663457,"Salve!
On ruby rails I´m understanding Freudian´ miss╝spelling as  contradictum inverso to Sigmund Freudian´ ""miss-/-hearing"" it and reverse in hispanic manner tp ""ello"" ... but you didn´t digg it in @Join Ello.co ? 

Former instruction belonging to  #script  @frankfutt-de wormed zone ;-}",0,false,0,,,,,
Breanna Filburn,4 years ago,1440507663460,Ed is seriously one of my favorite artists of all time. He sings with so much soul. You can just tell that he feels it. It's intoxicating to watch. His ability to work a crowd is unbelievable. He doesn't need all the extra stuff a lot of current artists need to put on a good show. Love Ed and I really can't wait to see him live some time. He's just dope.,2,false,0,,,,,
TheZ Michu,4 years ago,1440507663463,made my day,1,true,1,,,,,
,,,,,,,sabine puttins,4 years ago,1440507663744,";-) Salve! In german ""Made"" means `worm`...
So you just y.day got the ""worm of the day""... ;-)  Made in Germany ;-)",1
Dan32641,4 years ago,1440507663466,Sweet set. I splooged a little at 9:18.,0,false,0,,,,,
Reinis Baltiņš,4 years ago,1440507663469,Normal,0,false,0,,,,,
ODi Productions,4 years ago,1440507664456,This is awesome!!! Ed's got golden pipes,1,false,0,,,,,
Kiara Neale,4 years ago,1440507664458,this is a amazing little mix i like it,0,false,0,,,,,
Jennifer Martin,4 years ago,1440507664461,He is amazing live.  Such great talent in this mix up.,1,false,0,,,,,
Brittany Idk,4 years ago,1440507664463,the flow at 2:46 was amazing though,0,false,0,,,,,
LadyJaja,4 years ago,1440507664467,I LOVE YOU,0,false,0,,,,,
cr1mson818,4 years ago,1440507664470,Ed and Justin Magnaye should duet<3,2,false,0,,,,,
Mathilde Kamer,4 years ago,1440507664474,im seeing ed monday im soooo excited damn!!,0,false,0,,,,,
Stephany Sánchez,4 years ago,1440507664477,It's honestly crazy how talented he is.,1,false,0,,,,,
Yk 1010,4 years ago,1440507664480,"He's good, he's REAL GOOOOOD !",1,false,0,,,,,
sippolove,4 years ago,1440507664484,How can u dislike this performance:?,2,false,0,,,,,
Dee Kemal,4 years ago,1440507664488,FIRE,0,false,0,,,,,
rafi Glantz,4 years ago,1440507664491,What chords is he playing?,0,false,0,,,,,
MiyaGeorginaJoi,4 years ago,1440507664495,And the way his eyes are shut for most of Nina. Gah.,1,false,0,,,,,
MiyaGeorginaJoi,4 years ago,1440507664498,Oh god. Oh god. Oh godddddd. Current mood = dying from this perfection,0,false,0,,,,,
Oriana F,4 years ago,1440507664501,"Everytime I sing Don't it seems like I NEED to say ""don't FUCK with my love"". Can't help myself",0,false,0,,,,,
Simon Smolanko,4 years ago,1440507664505,"This is is one of my favourite live performances by ED!!! just makes me want to pick up my guitar and sing and dance and be happy, this is LOVE <3, Thank you!!! ((: xx",3,false,0,,,,,
Kimmie Buckley,4 years ago,1440507664509,He can do everything. 😍😭,1,false,0,,,,,
Greg Dix,4 years ago,1440507664512,How does he pull off being able to play for 10 minutes straight and not loose the crowds attention! If I tried that I would probably loose everyone's attention,3,false,0,,,,,
Kitaara80,4 years ago,1440507664515,"This man here, wow, he really loves performing. Doesn't matter where, small crowd, large crown, out in the street. I am such a fan now.",1,false,0,,,,,
KoltonStewart,4 years ago,1440507664519,This is amazing!  Ed is so real in every way.  Love it and wished I was there!  Saw him in Vancouver this summer and he was fabulous there too!  Never stopped singing!,3,false,0,,,,,
mylifeasjas,4 years ago,1440507665235,I'd like this video a million times if I could,0,false,0,,,,,
Nerd Nek,4 years ago,1440507665237,i bet that was such a great night. probably a smaller crowd and everyone just enjoying the music on top of that having ed sheeran.....so awesome!!!,6,false,0,,,,,
Laura Dohcs Beauty Box,4 years ago,1440507665239,Jeasus thats talent rite ther!! <3 ED <3,1,false,0,,,,,
brettdumais88,4 years ago,1440507665241,What an awesome performance to be a part of...unreal how involved the crowd is!,0,false,0,,,,,
Andresa Plana,4 years ago,1440507665243,Dope !,0,false,0,,,,,
walkofshane,4 years ago,1440507665245,This was fucking awesome LOL,0,false,0,,,,,
kay fizzy,4 years ago,1440507665248,ED SHEERAN SINGING NO DIGGITY IS LIFE I HAVE GOOSEBUMPS HELP,1,false,0,,,,,
Eleven-11,4 years ago,1440507665249,Ed you're a fucking genius!,1,false,0,,,,,
Tyler Corum,4 years ago,1440507665252,Oh Lawd. Amazing <3 Ed is so talented. He's one in a handful of truly brilliant singer/songwriters out there.,1,false,0,,,,,
**Darkfaery1979**,4 years ago,1440507665254,"I haven't really listened to much of Ed's stuff before - not that I didn't like him just most of his songs aren't what I am into - tonight I stumbled upon some of the covers he's done & now I get why he's so popular! Most of these covers are live & he performs & sounds fantastic which makes appreciate that Ed is a very talented musician & he seems to be an interesting & amusing fellow too - quite funny & DTE! I'm going to try listening to his own stuff again & see if I can get into it! If not, I'll just keep an eye out for more covers from him!!",1,false,0,,,,,
liam regan,4 years ago,1440507665256,Flippin love this guy,1,false,0,,,,,
Lex,4 years ago,1440507665258,"What is he saying ? ""These girls ain't ..? """,0,true,3,,,,,
,,,,,,,niet mijn naam,4 years ago,1440507665569,Loyal,0
,,,,,,,Jeff Grimes,4 years ago,1440507665572,These girls ain't loyal. :-(,0
,,,,,,,Lex,4 years ago,1440507665575,Ok thanks,0
Matthew Lindsay,4 years ago,1440507665261,wish his album was just a lil bit explicit,0,false,0,,,,,
Dotan Negrin - PianoAround,4 years ago,1440507665263,Ed does an incredible job in this video. I watched it a bunch of times and I'm impressed. His flow is great!,5,false,0,,,,,
Lucy H,4 years ago,1440507665266,when does he sing loyal?,0,false,0,,,,,
Jalaria Ahmed,4 years ago,1440507665269,Ac.,0,false,0,,,,,
Karina Shneer,4 years ago,1440507665272,"wow Ed Sheeran is just so freaking talented!:) I wish he would perform once in the area that I live in,definetly will buy tickets",0,false,0,,,,,
Kirsty Martin,4 years ago,1440507665276,"I love this!! It's just perfect, he's got such a beautiful voice. So excited to see him live in 17 days",0,false,0,,,,,
Nai,4 years ago,1440507665279,Hiii :) Could you watch my cover of this please? Let me know what you think :),1,false,0,,,,,
schmiddy1998,4 years ago,1440507665282,can someone tell me the chords he used for nina,0,false,0,,,,,
Scharon Specht,4 years ago,1440507666269,I LOVE ED SHEERAN!!!! 😍😍😍😍😍😍😍 he is literally my favorite singer!!!,0,false,0,,,,,
Johnny l Shortdood,4 years ago,1440507666272,Never understood the hype around this guy until i actually listened to some of his performances and now i understand the hype around this guy. Amazing,8,false,0,,,,,
Haley Allard,4 years ago,1440507666275,That was frickin cool,0,false,0,,,,,
CrayCrayProds,4 years ago,1440507666279,Does it really count as a mashup of Loyal?,0,false,0,,,,,
Diana,4 years ago,1440507666282,this has to be the best live performance ever.,121,true,2,,,,,
,,,,,,,Dotan Negrin - PianoAround,4 years ago,1440507666620,Its up there. Its such an awesome medley! @Diana Terzyan,3
,,,,,,,Aaron Morgan,4 years ago,1440507666622,Agreed!,3
iluv2listen2u,4 years ago,1440507666286,Perfik ❤️,0,false,0,,,,,
King Jame$ II,4 years ago,1440507666290,"Damn! This dude likes REAL rap, not all that shitty music from Lil' Seizure, Dicky Minaj, and Jizzy Drake",54,true,5,,,,,
,,,,,,,Jackson Shalice,4 years ago,1440507666607,More like Lil Gayne.,4
,,,,,,,Reity,4 years ago,1440507666608,ehm.. This is acoustic rap mixed with singing. :),0
,,,,,,,Danielle B,4 years ago,1440507666610,Or Piggy Azaelea or Macklewhore,5
,,,,,,,King Jame$ II,4 years ago,1440507666612,"I actually like Macklemore, he's one of the few new rap artists that are actually good.",16
,,,,,,,Callum Close,4 years ago,1440507666613,@King Jame$ II You do realise Macklemores first album was in 2005?,0
Chelsee Alvarado,4 years ago,1440507666294,His stage presence is phenomenal!,0,false,0,,,,,
T1AOSK,4 years ago,1440507666297,"I'm so high, can someone please tell me where Loyal starts exactly?

Much appreciated.",1,false,0,,,,,
ThePatateCuite,4 years ago,1440507666301,No diggity,0,false,0,,,,,
Michelle Harris,4 years ago,1440507666304,loved this!!!!,0,false,0,,,,,
Jurnee Gabri-El,4 years ago,1440507666307,this was unbelievably good especially because it was live.,0,false,0,,,,,
molesticles,4 years ago,1440507666310,Phelpsian is how this guy swims when it comes to pussy...,1,false,0,,,,,
Vir P,4 years ago,1440507666314,"How amazing __ 
What are Loyal, No dignity and the next episode, covers?",0,false,0,,,,,
Lex,4 years ago,1440507666317,No diggity is originally performed by who ?,0,true,1,,,,,
,,,,,,,Jens48404,4 years ago,1440507666626,Blackstreet featuring Dr. Dre and Queen Pen,2
ZeKhor,4 years ago,1440507666322,Does he used loop pedal ? Or he just used guitar play only?,0,true,4,,,,,
,,,,,,,mitja klinc,4 years ago,1440507666591,He used  just guitar......in this video,0
,,,,,,,ZeKhor,4 years ago,1440507666593,Wow unbelievable ! Can u tell me that what chords did he used in this 4 songs?,0
,,,,,,,BASSTRAPcentralHD,4 years ago,1440507666595,"@Nero Khor Im not sure what the chords are exactly but it seems to be all from his song ""Don't""",0
,,,,,,,Kylan0728,4 years ago,1440507666597,"@Nero Khor They're not hard to see on the screen actually, I'm afraid I don't know the name of the chords, but the root is on the A string, Barre chords or variants. 8th fret, 3rd fret, 4th fret, 6th fret. It seems like he's adding on his E string for the second onwards.",0
Hollie E,4 years ago,1440507666326,I just love his facial expressions.,0,false,0,,,,,
Denise Hiltebrand,4 years ago,1440507666328,damn i love his tattoos <3,0,false,0,,,,,
Nelson Van Alden,4 years ago,1440507666329,"""smokin illegal weed"" hahaha haha ha hahaha #badlyforcedmulti",1,false,0,,,,,
Rosemary Dodd,4 years ago,1440507666331,"Approximately 20,000 of these views are from me probably.",0,false,0,,,,,
eldest966,4 years ago,1440507667368,He's simply amazing!! I think he's one of the best composers of today's musical global scene! I just regret that I wasn't there to attend to this concert! Lovely! No diggity ahahah,0,false,0,,,,,
brummiejojo,4 years ago,1440507667370,Got tickets for Christchurch 2015.  Can't wait!!! :-),0,false,0,,,,,
GenZisco,4 years ago,1440507667373,"So excited to see him in Nottingham in October, omg",0,false,0,,,,,
marianne ares,4 years ago,1440507667375,Ed Is Just The Most Perfect Person Ever. OMG,2,false,0,,,,,
Jack Edwards,4 years ago,1440507667377,Such a musical fucking genius. Excuse my choice of words but my mind is so far blown it's hard to use more elegant wording.,11,false,0,,,,,
Robajz,4 years ago,1440507667379,"how does call that song at 5:07 ? please "" HEYO HEYO HEYO HEYOOOO """,3,true,3,,,,,
,,,,,,,Jay Jay,4 years ago,1440507667720,No Diggity,0
,,,,,,,theCreator,4 years ago,1440507667722,"It's in the video title, ""No Diggity"".",0
,,,,,,,Robajz,4 years ago,1440507667725,yes thanks guys I see,0
Amanda G-D,4 years ago,1440507667382,this just makes me love him even more oh my god,0,false,0,,,,,
Harry Stachini,4 years ago,1440507667384,Never seen him live but he is unreal.,0,false,0,,,,,
hissyfitzy55,4 years ago,1440507667386,He's so cute!!!!,0,false,0,,,,,
Rotem Myasnikov,4 years ago,1440507667388,wwwwwwwowwwwwww,1,false,0,,,,,
Jessica,4 years ago,1440507667391,he controls the crowd so well,2,false,0,,,,,
CCJJ160Channels,4 years ago,1440507667393,"Someone call Guinness, I think we've found a ginger with soul.",3,false,0,,,,,
Andy Hilton,4 years ago,1440507667395,Absolutely superb! What a talent.,0,false,0,,,,,
trrr,4 years ago,1440507667397,jade na jego koncert .,0,false,0,,,,,
Damon Brown,4 years ago,1440507667400,Dude is so talented,0,false,0,,,,,
Jared Leandro,4 years ago,1440507667402,if you wanna check out my covers i'd really appreciate it :D,0,false,0,,,,,
Kelly Siah,4 years ago,1440507667405,I love how he interacts with the audience (:,0,false,0,,,,,
Juliann Mladineo,4 years ago,1440507667407,I want to see him live again so bad!!🎤😍,0,false,0,,,,,
Talia Margossian,4 years ago,1440507667409,amazing :) <3,0,false,0,,,,,
Noah Morse,4 years ago,1440507667411,That was amazing. I love Ed Sheeran. Such an amazing artist. Really has passion for his music and you can tell.,0,false,0,,,,,
Deena Mallon,4 years ago,1440507668871,Well this is beautiful,1,false,0,,,,,
Sandra S,4 years ago,1440507668875,perfect!,0,false,0,,,,,
JP Sleeps,4 years ago,1440507668879,so dope live!,0,false,0,,,,,
Nicole Horstman,4 years ago,1440507668882,Awesome!! :D,0,false,0,,,,,
Bradley J,4 years ago,1440507668885,"I like how he starts ""The Next Episode"" 4:20 into the video. Well planned.",0,false,0,,,,,
Aaron Chase,4 years ago,1440507668887,when was this?,0,false,0,,,,,
Prince Ade,4 years ago,1440507668889,A regular lad but with an extraordinary talent. Definitely one of the best of our time. Hat off to you Ed! :),2,false,0,,,,,
Spleenicus,4 years ago,1440507668891,Can he make an album of just his covers. Freaking EPIC!!,2,false,0,,,,,
Auryn Murray,4 years ago,1440507668893,Ed is so fucking gangsta.,0,false,0,,,,,
connor fewlass,4 years ago,1440507668896,I'd LOVE to see Ed live but I wouldn't want it to be ruined by 14 y/o screaming girlssss,320,true,30,,,,,
,,,,,,,KriShauna Fisher,4 years ago,1440507669312,Then get front row,0
,,,,,,,Steffi Mountain,4 years ago,1440507669315,FYI Ed shuts us up if we're screaming to much. He doesn't like screaming while he's singing. I mean in some songs like ynmidny its fine to scream and sing along but in other slower ones he tells everyone to shut up,33
,,,,,,,Julia Vaughan,4 years ago,1440507669317,"I went to see Ed Sheeran last night in Birmingham (I'm 16) and I was expecting loads of screaming teen girls too, but I was surprised at the amount of 20 - 30 year old guys there!! When I was in the queue there were only men there!! And yeah, hardly any screaming at all, only singing :)",20
,,,,,,,Steffi Mountain,4 years ago,1440507669319,Yeah I went on Saturday! It was all ages and both female and male!,1
,,,,,,,illogicalli,4 years ago,1440507669321,we don't scream we sing along,0
,,,,,,,VICTOR GILBERT,4 years ago,1440507669322,"Don't confuse ed with 1D. Eds main fans aren't little girls.

Btw I'm not dissing on 1D, 
they are a good band, but most of there fan base is little girls, unlike ed.",12
,,,,,,,KriShauna Fisher,4 years ago,1440507669324,"Us ""little girls"" arent as little as you think. We are around the same age as ed fans. We just know to be quite when an angel sings",4
,,,,,,,Steffi Mountain,4 years ago,1440507669326,*quiet @KriShauna Fisher​,3
,,,,,,,lauren,4 years ago,1440507669327,You'd be surprised. I went to an Ed concert a couple of weeks ago and everytime I've been there's always been a mixture of ages and gender! Ed's concerts are nothing like 1D concerts.,13
